"","Raw.PRS","Q.gprs","Q.gprs+","Q.lprs","Q.lprs+","Q.gPRS_T","Q.lPRS_T"
"1",0.525652841781873,0.525380184331801,0.523636712749618,0.55894201228879,0.546167434715824,0.525380184331801,0.55893241167435
"2",0.549219731375012,0.54243053786488,0.51490042955402,0.541085436449724,0.510224966839132,0.54243053786488,0.541074456030008
"3",0.508749502069658,0.490870555430472,0.491354413827742,0.514202921768648,0.513030620551101,0.490870555430472,0.514216452484455
"4",0.506661792225604,0.536217467397968,0.694234189289224,0.537918135647481,0.586346784838198,0.536217467397968,0.537918640596486
"5",0.524143948980755,0.519350233848862,0.533835323918255,0.522373158180338,0.523437658249103,0.519350233848862,0.522367294634641
"6",0.51998032156354,0.533452099654386,0.611263917151795,0.528271602177549,0.542014207234807,0.533452099654386,0.528271602177549
"7",0.548742238314882,0.53739085328953,0.588528979500507,0.53268743738526,0.555134027329269,0.53739085328953,0.53269951535555
"8",0.527301197120142,0.537169951427181,0.553291495915898,0.533684242167174,0.531831728526595,0.537169951427181,0.533682015588279
"9",0.494567266048571,0.510075470790158,0.535170912065702,0.502859228128709,0.509929100766739,0.510075470790158,0.502859228128709
"10",0.509671066824947,0.527345207136185,0.621190688994432,0.512707888083438,0.539794314475463,0.527345207136185,0.512707888083438
"11",0.51422630930805,0.501253155889439,0.581143650961586,0.508465866451827,0.555978020158264,0.501253155889439,0.508463237912993
"12",0.497188673347569,0.515387290217538,0.579924152553543,0.520064674949379,0.548583415244056,0.515387290217538,0.520062164275878
"13",0.493429822123962,0.511233534284528,0.544508273631901,0.506011924178175,0.514101820641997,0.511233534284528,0.506011924178175
"14",0.520198577052407,0.51443451160502,0.535944462669838,0.513855285819732,0.515592963175593,0.51443451160502,0.513857848765685
"15",0.548800414474733,0.518352462936397,0.678552925235139,0.517967213985865,0.583399755566183,0.518352462936397,0.517967213985865
"16",0.505569211967663,0.505595718738055,0.506711793280676,0.515389272849533,0.519705691143113,0.505595718738055,0.51537532191775
"17",0.503117031305987,0.50825468279452,0.570483986367627,0.503571018566513,0.5153862834388,0.50825468279452,0.503573337786235
"18",0.482776116698378,0.522172087825798,0.537303011083929,0.507433783334843,0.514541995107366,0.522172087825798,0.507428951103862
"19",0.530489860796685,0.53222621198867,0.522797863860744,0.540515638037201,0.541123166731666,0.53222621198867,0.540518745600855
"20",0.509408895311058,0.514397626220628,0.652422400043623,0.499997160007451,0.535923633736387,0.514397626220628,0.499992048020865
"21",0.503442529699996,0.508074958920764,0.591624373785695,0.504799701126791,0.534080727426999,0.508074958920764,0.504803922499814
"22",0.537613087309867,0.536643445370825,0.539124926963661,0.533002402306696,0.548132825411334,0.536643445370825,0.533003404520587
"23",0.506911489031125,0.505419699502925,0.499987333862496,0.503907503419857,0.49675606145047,0.505419699502925,0.503907503419857
"24",0.535799806019824,0.539986276506265,0.544264304025692,0.541054274204259,0.540947122292026,0.539986276506265,0.541053771143639
"25",0.522348119423688,0.52674926700085,0.540632428512877,0.539542860745924,0.550161102178508,0.52674926700085,0.539546013430434
"26",0.518448400281646,0.491207465254955,0.552368097370856,0.52046868198166,0.497605754369971,0.491207465254955,0.520471603574863
"27",0.508948377296619,0.523663419652473,0.601982567391618,0.519445917924485,0.53089385317709,0.523663419652473,0.519447927215446
"28",0.50319735003629,0.50145639294153,0.53336914365374,0.508672811973437,0.485354538158774,0.50145639294153,0.508672811973437
"29",0.505425560580572,0.524755225548304,0.619925696349634,0.525710810858611,0.55417497666957,0.524755225548304,0.525710810858611
"30",0.484133932642824,0.527105726011335,0.55249820858576,0.523314442055892,0.517524591231842,0.527105726011335,0.523314442055892
"31",0.558273882891964,0.560241038857553,0.488004083716174,0.538969608685368,0.511585054594801,0.560241038857553,0.538944707976942
"32",0.528138185987496,0.50329214984551,0.642928200783204,0.49754406043055,0.583264834696983,0.50329214984551,0.497537737479502
"33",0.57447130334454,0.586564843607099,0.618561016448337,0.579429373443456,0.580883904827567,0.586564843607099,0.57942761463888
"34",0.498193401665259,0.521660582681098,0.656980111477744,0.503275787862847,0.535411984123189,0.521660582681098,0.503275787862847
"35",0.506347640935749,0.516389795915997,0.568868041785586,0.511603945306556,0.516766158925088,0.516389795915997,0.511594652392751
"36",0.536023210664292,0.539308914939573,0.52468838106544,0.535674391188934,0.525601391568152,0.539308914939573,0.535673360703039
"37",0.530099785217613,0.53592743207561,0.556345443833181,0.53042750482216,0.529862818734326,0.53592743207561,0.53042750482216
"38",0.518677080125405,0.520235396672338,0.518379216163411,0.522596431354137,0.514981547579981,0.520235396672338,0.522589699965166
"39",0.537076923076923,0.542822792022792,0.548119658119658,0.537862108262108,0.530882051282051,0.542822792022792,0.537868376068376
"40",0.512771561430768,0.521934014921499,0.564945242879534,0.521323713578837,0.532877505663846,0.521934014921499,0.521323146910923
"41",0.526406266210188,0.519405539993775,0.557788152297957,0.523883182902791,0.527911609088079,0.519405539993775,0.523881626724764
"42",0.514640143666253,0.49625086337892,0.625312888520507,0.507163972924439,0.543472855366756,0.49625086337892,0.507180549799698
"43",0.521706968044957,0.533587951472524,0.586340637722606,0.535162176392871,0.550285287888266,0.533587951472524,0.53515733096733
"44",0.511842206892557,0.502980917301872,0.602265979889068,0.512988110122568,0.581685582015051,0.502980917301872,0.512971214235027
"45",0.531226499623993,0.520608329733274,0.561438983023727,0.510930174882799,0.553253852061634,0.520608329733274,0.510929174866799
"46",0.547314793175977,0.532722598738023,0.61623743865389,0.484823556905821,0.581911661603166,0.532722598738023,0.484823556905821
"47",0.507206021030905,0.520656575956114,0.596658541359005,0.51438945908992,0.534488304073556,0.520656575956114,0.514392196419847
"48",0.513333311761012,0.508733553802444,0.520151243536393,0.516679178612339,0.523959836654393,0.508733553802444,0.516674324840311
"49",0.544011434908153,0.532693282968714,0.576441373464552,0.522184195014766,0.555269922879178,0.532693282968714,0.522187795426654
"50",0.524906389085079,0.534369779930268,0.564608347627215,0.522931871433536,0.526819246852543,0.534369779930268,0.522931871433536
"51",0.512069681194924,0.488876186587731,0.49754686808887,0.514097512844068,0.514515327821441,0.488876186587731,0.514100234765744
"52",0.517181577075492,0.505986139887689,0.641364841895275,0.494287980999621,0.540412321833929,0.505986139887689,0.494288981440815
"53",0.537679172679173,0.559177489177489,0.63032227032227,0.5496151996152,0.552582972582973,0.559177489177489,0.5496151996152
"54",0.475432345261865,0.530873905698049,0.547442789126094,0.526432191675626,0.528723698356628,0.530873905698049,0.526432191675626
"55",0.57496921182266,0.577894088669951,0.552231237322515,0.564818168646769,0.569454505940307,0.577894088669951,0.564818168646769
"56",0.512194572883683,0.505704377544354,0.54173996079811,0.506997495434822,0.512018143438709,0.505704377544354,0.506998018964332
"57",0.513799924159354,0.52913886696799,0.604412422835558,0.534015557582535,0.565231501884064,0.52913886696799,0.534012141336921
"58",0.512892924097677,0.529848531874473,0.60006866827878,0.52943697695861,0.543632210879829,0.529848531874473,0.529435840066577
"59",0.499558776228011,0.501094443817855,0.496422171259571,0.50985521594379,0.521985997802758,0.501094443817855,0.50985417162717
"60",0.528789629059171,0.537968168399434,0.576480554485946,0.539681683994353,0.544990373507893,0.537968168399434,0.539684251058914
"61",0.534734264748594,0.531279364781057,0.540283140557994,0.531837829526234,0.531719302591788,0.531279364781057,0.531837295621124
"62",0.499960975609756,0.5138301438399,0.595692307692309,0.503972983114445,0.529411882426516,0.5138301438399,0.503969981238273
"63",0.541785542274181,0.52873943692806,0.586141249616883,0.521780288103684,0.549843688427689,0.52873943692806,0.521775909628269
"64",0.568992657050778,0.555905164708722,0.592468921327528,0.553760072474962,0.570141565674359,0.555905164708722,0.553751394917382
"65",0.495666060003244,0.492471377478678,0.522451837273117,0.505647789558336,0.493279086336669,0.492471377478678,0.505674242905213
"66",0.517121151398121,0.520689461010807,0.526635907661156,0.513402138115222,0.516417867603789,0.520689461010807,0.513402138115222
"67",0.495253299983587,0.503789606599867,0.554588560593932,0.513127938367412,0.534201111456824,0.503789606599867,0.513128441835806
"68",0.500189028484324,0.516413721350843,0.607608623328233,0.512258119151459,0.539177287547106,0.516413721350843,0.512256606923584
"69",0.515915156580887,0.509299041582857,0.555786732892961,0.510893062775671,0.52023920841138,0.509299041582857,0.510890056133999
"70",0.567313704107597,0.578800436205016,0.583220647037441,0.567626317702654,0.564347509996365,0.578800436205016,0.567626317702654
"71",0.514992612996676,0.521106359497861,0.553195323937895,0.503726876677096,0.514054218824399,0.521106359497861,0.503726876677096
"72",0.518041662595641,0.52903006269941,0.562066576149517,0.528585899764049,0.529360236916847,0.52903006269941,0.528584776722493
"73",0.530257156593946,0.540613589407074,0.552542328832989,0.54433428191501,0.540743532102345,0.540613589407074,0.54433428191501
"74",0.519949026876738,0.513832766965296,0.534465039645762,0.513000205952013,0.523674183915148,0.513832766965296,0.513000720832046
"75",0.539272887517903,0.547597958209393,0.554490103191216,0.537966288421284,0.540887958576623,0.547597958209393,0.537967022878337
"76",0.503501555066346,0.515620122542168,0.582472449258095,0.513113875310317,0.532819826401315,0.515620122542168,0.513113875310317
"77",0.505021770009881,0.517210144927537,0.57919548748353,0.518301218708828,0.538442337779974,0.517210144927537,0.518303148674243
"78",0.497378235799289,0.519562016930439,0.635909704330756,0.533505091399828,0.590249049196418,0.519562016930439,0.533504477978162
"79",0.520676330759008,0.509762705530642,0.573547272047833,0.507908518103303,0.501175572994517,0.509762705530642,0.507907220561366
"80",0.510371145059077,0.502757753458086,0.547964989603954,0.497964367086244,0.498312977004196,0.502757753458086,0.497964367086244
"81",0.522492455654457,0.49594066182121,0.670886430584016,0.496940237576846,0.57660412397541,0.49594066182121,0.496939237000514
