"","Raw.PRS","Q.gprs","Q.gprs+","Q.lprs","Q.lprs+","Q.gPRS_T","Q.lPRS_T"
"1",0.617878474500328,0.653068041798019,0.765650253636523,0.633615240594645,0.640709262133748,0.653068041798019,0.633614240450624
"2",0.64509782309176,0.682818707883464,0.790564893910169,0.662493549437612,0.669173075477843,0.682818707883464,0.66249555349583
"3",0.656252506778329,0.692539627151817,0.780208684282299,0.670242836630248,0.670506048354751,0.692539627151817,0.670257877300219
"4",0.627526455238217,0.666892129866804,0.781413093942111,0.661884245325308,0.67477867251537,0.666892129866804,0.661883244748976
"5",0.646022909163665,0.681696678671468,0.771066426570628,0.662074829931973,0.661158463385353,0.681696678671468,0.662079831932773
"6",0.642964166937563,0.677463429271587,0.765868320372085,0.659461378810233,0.662008952014202,0.677463429271587,0.659462879147809
"7",0.649042341381073,0.68014212127909,0.76740890668016,0.66443597992382,0.667238005142046,0.68014212127909,0.66442897986082
"8",0.633169146803564,0.671572589519004,0.777097779680618,0.6657016873467,0.674784630220191,0.671572589519004,0.66569968669849
"9",0.646781525843313,0.685344202445552,0.789529644169938,0.677786001850415,0.684564026906055,0.685344202445552,0.677786501962941
"10",0.643294829482947,0.675228522852286,0.759825982598258,0.660712071207121,0.664529452945295,0.675228522852286,0.660712571257126
"11",0.616413047717429,0.651706865361788,0.766842901586113,0.643009287083585,0.653117878060902,0.651706865361788,0.643008287074585
"12",0.655269473837962,0.688192492889365,0.774868717104244,0.671891304065092,0.676329261204191,0.688192492889365,0.671889303182703
"13",0.660883533172502,0.696789570755868,0.774796860184596,0.67457021576229,0.677620813679481,0.696789570755868,0.67457621693852
"14",0.642849571398286,0.678997715990863,0.785697142788572,0.661967647870591,0.670301681206724,0.678997715990863,0.661971647886591
"15",0.640766567596433,0.677061374209471,0.787457348464546,0.654811073198635,0.662108835918093,0.677061374209471,0.654811573216636
"16",0.640638534153257,0.674486371843051,0.776294747509342,0.655102335096746,0.656272436966207,0.674486371843051,0.655103837153061
"17",0.612447009903485,0.650677883216278,0.762639369329097,0.632227979170979,0.640360377658506,0.650677883216278,0.632220978827962
"18",0.61405870993512,0.651228187496181,0.761856661904815,0.634945455601151,0.641999137060259,0.651228187496181,0.634947457781526
"19",0.635831049417814,0.667602294846224,0.757974149385624,0.652496362281649,0.660989720123829,0.667602294846224,0.652493855239368
"20",0.642162274596394,0.677213835421367,0.778186450983216,0.667408178530857,0.67613081809309,0.677213835421367,0.667413178610858
"21",0.622800122800124,0.65940465940466,0.774119774119774,0.647312147312148,0.657080657080657,0.65940465940466,0.647311147311148
"22",0.650988769641127,0.686043011204355,0.790491649489591,0.664351886578275,0.671357234225342,0.686043011204355,0.66435288669929
"23",0.629769228229649,0.667836515903514,0.775557020646105,0.646481098164289,0.652872916956377,0.667836515903514,0.646488101252651
"24",0.646527163179078,0.67939298482462,0.763062076551915,0.669864246606166,0.676138903472588,0.67939298482462,0.669864246606166
"25",0.62600125632162,0.663869950707382,0.783391548236349,0.652134446418284,0.659893932846808,0.663869950707382,0.652134946546317
"26",0.634698396569108,0.671643716695204,0.781406522539247,0.65549239090429,0.663284512969868,0.671643716695204,0.655492890976301
"27",0.6543475,0.689342999999999,0.786904000000001,0.665652,0.670011999999999,0.689342999999999,0.665651
"28",0.643253033145716,0.680130081300814,0.787635272045029,0.655750844277675,0.662438023764854,0.680130081300814,0.655746841776112
"29",0.661231623162317,0.696741674167417,0.784715471547152,0.676064606460645,0.677926792679268,0.696741674167417,0.676067606760675
"30",0.648084598325087,0.685434380554355,0.783983643176251,0.665470228659269,0.672939584634352,0.685434380554355,0.665472730620807
"31",0.635814043256173,0.673491693966777,0.781050124200497,0.647259589038356,0.646988587954352,0.673491693966777,0.647255089020355
"32",0.625335931571705,0.663606318771371,0.774536662526727,0.650193113665912,0.65916365192828,0.663606318771371,0.65019411607269
"33",0.635450905815235,0.669200280252227,0.770415373836451,0.644720248223401,0.651124011610448,0.669200280252227,0.644713241917726
"34",0.63601807940866,0.672647025508243,0.778979329369817,0.653835859899618,0.660438713350754,0.672647025508243,0.65382683823861
"35",0.632926568208099,0.668348544928556,0.77647957938372,0.646467455455567,0.650513766460334,0.668348544928556,0.646474957886354
"36",0.642161216121613,0.677186718671867,0.771200120011999,0.662459745974596,0.670176017601761,0.677186718671867,0.662458745874586
