"gePRS","lePRS","PC2","PC10","PC20","gaProp"
0.000833100176777427,0.00102631433596828,0.000475114967296961,0.000615063076635732,0.00073018257103923,0.000863555673558469
0.000320144754834849,0.000267070175604155,0.000498993444036961,0.000508016425495214,0.000346197450296255,0.000305589336859112
1.71520005678329e-07,6.10488849215318e-05,6.08005543530563e-06,1.81213009324056e-05,2.52091659757054e-05,2.44555009884906e-07
0.000199663276764311,1.33000869111335e-05,9.82351482606606e-05,8.34726619075616e-05,4.04588242505087e-05,0.000243639906898754
0.000115704504362757,0.000109303413950216,0.000212765726911988,0.000311212459435266,2.88421324075805e-05,0.000159270414816583
0.00077249850482859,0.00201056078707192,0.000902196526909983,0.0137501202933475,0.0242807499884322,0.000757118797501724
0.000998482149683819,0.000632159874775557,0.000875800852882705,0.000807234611506821,0.000983574187827898,0.00114208023919089
0.000210136778931124,9.89413749137668e-05,0.00040813342116293,0.000244596087318626,6.37294541105317e-05,0.000227663817265848
6.26067948447026e-06,2.0092993657837e-05,5.41060060784267e-06,1.01861584597828e-05,1.31438936138066e-05,1.92010498067841e-06
0.000442444470950807,0.000251059639868217,0.00054064205000277,0.000661622477533399,0.000664421058541192,0.000617263817722381
0.000223230104126592,9.91000948096941e-05,3.90506206680154e-05,2.0107546597241e-05,9.67508676710948e-06,0.000180456573071236
1.2035854254809e-05,6.43845900369157e-05,4.74818780344409e-06,1.51542952125128e-06,2.22327994082437e-05,1.4928023388356e-05
5.69748012530812e-05,8.97695530526886e-07,4.12690984097863e-05,0.000152958677868311,5.85883263697549e-05,2.86459809883381e-05
1.9675325321477e-05,4.96725003432342e-09,1.38046794995976e-05,1.02005428243237e-05,1.51248557638216e-06,1.32099793716661e-06
0.00109990408021376,0.00103529856026193,0.00161575134682668,0.00187741340117123,0.00206364168706068,0.00119132972105254
7.34366385795377e-06,3.29928282620718e-06,0.000108121925339983,1.10489661919007e-05,8.66347158180088e-05,8.94605826450127e-06
0.000209083166891852,0.000123019765442705,0.000325372700676309,0.00026811828248245,0.000208244352309204,0.000203626948782893
0.00069969466992434,0.000695659231727234,0.000776114540339754,0.000443369293728575,0.000837086115624559,0.000760933331552003
1.52322959311708e-05,1.6880181405861e-05,5.5928929529828e-05,6.72017069764767e-05,8.99133321929135e-05,2.09590800100163e-05
0.00155079990908141,0.00142640167336245,0.00124525566883048,0.00141112066939235,0.00144517506024428,0.00136965098702529
0.00877887951271401,0.00915211319486317,0.00670297274847167,0.00607828996378707,0.00582524494078055,0.00748169405619743
8.16279219956062e-06,8.85729349826249e-06,2.05810038814081e-06,2.19818587834009e-06,5.86706997264863e-07,7.17172119237624e-06
6.1009072275999e-05,0.000156211072341718,4.53559514841338e-07,3.13925251766532e-06,3.90595842003043e-05,6.24728750203628e-05
0.000347945566571674,0.00013511182941785,0.000322496317924812,0.000294117759392858,0.000469650395195669,0.000173754597619883
