"gePRS","lePRS","PC2","PC10","PC20","gaProp"
0.000806124749370969,0.000499349524099716,0.00022190528404148,0.000187183240971939,0.000115992208079174,0.000231788302799961
0.000140053253056954,0.000755088168688113,0.000132480854216507,0.000202407090697018,0.000305462375870822,5.47515432310336e-05
0.000599768312180021,0.000525335093568418,0.000826902749812358,0.00427570889019412,0.000404255461262511,0.000991455618362947
0.00946174949094784,0.0100854936236777,0.009356694724288,0.00915652526262443,0.0108096999846127,0.0100310323441645
0.00280381653734327,0.00260363874990704,0.00214640784468688,0.0015371008594726,0.00262344864026787,0.00291796335890416
3.55982913405624e-05,0.000878387700854118,3.81322154593911e-06,4.66116261372007e-06,7.19470779568782e-05,2.1429997346468e-05
0.000339616928525875,0.00104338935440185,0.000174554647611307,1.19245717054064e-06,4.26706589991819e-05,0.00030966543790096
0.000741013595566865,0.00137640064238552,0.000432478656727163,0.000592524617595436,0.000732083935597234,0.000875325654077329
0.000842978768568762,0.00107766006217592,0.000861754899835739,0.000919319524953426,0.0167306017360348,0.000860786821930612
0.000153663673384907,0.000433526334979738,0.00039316887699284,0.000486916362940788,0.000844397674594561,0.000245631552703877
1.75412738998775e-06,1.44470301659816e-05,8.52322240817494e-06,5.03705192114217e-06,1.91018094261091e-05,1.56256715297648e-07
0.00330817721685563,0.00253812356492406,0.00199414839926642,0.00156821886465671,0.00160485195221175,0.00329483921692208
0.00121769992375867,0.00133920886435879,0.00153868820076354,0.00159924894629642,0.00224158165143594,0.00116054116641913
0.00024797519152046,0.000910338891696746,2.62374712405238e-05,0.000123996363857213,0.000447926296494884,0.000306011632772324
0.00933454212011803,0.00763441791357454,0.00886751552100625,0.00881169278932391,0.00980899657535499,0.0107955094636474
0.0129184030828531,0.00982616686781317,0.007615487214861,0.00779141666347257,0.00792578659060727,0.0129531533040633
0.00038464289521578,0.00102666280687329,0.000131219512139284,4.2997920056243e-05,2.51489307069253e-05,0.000386349590488308
7.34532529223156e-05,4.20805677980189e-05,0.00117501935265712,0.000277770818358694,1.96041679770599e-05,2.85314583250747e-05
0.000796163656852883,0.000836512165045048,0.000725246229360747,0.000968284340070123,0.00106453704916388,0.000680271379900165
0.00112670458226377,0.00145582938974154,0.00157005736994836,0.00134845504203611,0.000960911321705301,0.00119335152218812
0.000260211261121849,0.0196548812280126,0.000138594936642623,8.70051794606964e-05,3.5590285799204e-07,0.00031466439946499
0.00618303849412875,0.00542786004800117,0.00311408978330568,0.00344023213814796,0.00279423059837021,0.00676324145617145
0.00723697421185249,0.00252038052803221,0.00410046090861319,0.00484928539791341,0.00546464631696,0.0073704187356325
0.00166852643144435,0.00236230487982219,0.000866915024754515,0.00027350194717597,0.000289376336900285,0.00165853124043364
5.1078061666233e-05,0.000267668602796792,1.33504485111598e-05,0.000204050793782182,2.18595462379279e-06,9.48044696893157e-05
0.00176792435130825,0.00134644824589658,0.00199872716260647,0.00636635126720419,0.00374174605627054,0.00172205182448675
2.20077172278271e-05,1.49361371168075e-05,0.00029872263674098,8.7534786626029e-05,0.000243667447830507,5.83679530029784e-06
0.00257130879308529,0.00254060512032701,0.00160102442392751,0.00120694011219729,0.00145801910208707,0.00232889892956435
0.000468097486725936,0.000141685416810187,0.00126119788989844,0.00176737807716058,0.0016937826804645,0.000423757015519376
0.000535026047413285,0.022791458569821,0.00160905326366984,0.00243938625727185,0.00411688969514177,0.000522532976417253
0.000234568893544508,0.000155566129162455,0.000691342269659283,0.000544623836305646,0.000551938572903843,0.000425644256024291
0.00107304524713228,0.00368564141393739,0.000470893340249913,0.00291913498945795,0.00190481543297226,0.000846861588792811
5.7005278070386e-08,1.00946657420354e-05,0.000762833885885893,0.000349372587850318,0.000191598744531516,4.40782082244787e-06
0.000761435692035186,0.00131084737201758,0.000642749119552273,0.000549674783181736,0.000880786902646227,0.000855245266102155
4.31655181454274e-06,1.56236527836946e-06,0.000255511566121018,0.000193373299072794,1.58500435616052e-05,2.0370833155414e-07
0.000131982578363726,0.00055144060830471,0.000265277203669009,0.000915119298422932,0.00177977333599375,5.98924499069846e-05
2.17910007862342e-06,2.44971311181844e-05,0.000522286679943945,0.000617304568112983,0.000212756649003257,1.73475149778185e-06
3.16433235767001e-06,8.63241577489138e-06,0.00010188571247044,9.35145444086706e-05,0.000222966551833507,8.04535660275907e-06
0.0011693386074257,0.00148487614190235,0.000634349746472706,0.000999901008994217,0.00110219093362655,0.000606242705790916
9.14678503745242e-05,0.000390618114506635,5.3701179274122e-05,1.09502222373962e-05,2.83967857643634e-05,3.3603883092008e-05
0.00112712341816777,0.00925610751519163,0.000552546716590266,0.000394324624644542,0.000472265620649166,0.000207036999555775
0.00319401835629094,0.00354644211856722,0.00219411471509081,0.00222197996816563,0.00167532814800344,0.00334076182872961
0.00216699039341275,0.000891039114009248,0.00129789327140215,0.00127414320170596,0.00101025720178611,0.00226180983158696
0.000938425458964018,0.000972296917873464,0.00140761924096871,0.00155464880226678,0.00154744744646536,0.00115023592028556
0.00100984849917424,0.000749587068836243,0.00181077206952889,0.00180559545405984,0.00119247515067746,0.00115126555928962
0.000294190432770596,2.33763015077002e-05,4.09541035948212e-05,0.000145881918569132,6.13949707933816e-05,0.000241261786299876
0.00386074740617636,0.00348178648001575,0.0031877149547351,0.00140771739244723,0.00198830897899648,0.00390523254799565
0.000414888078110956,0.00090806448136037,0.00133545600936246,0.000849878678847074,4.94880280855791e-05,0.000372303638528244
0.000994198149114932,0.000974982573755544,0.000292199518402854,0.000188065003829711,3.19004964694794e-05,0.00088241615863403
0.00268437886764681,0.00298295786666757,0.00358655573118527,0.00327136360592655,0.00294339860163452,0.00371062227175345
2.61264167581742e-06,0.000333731493737973,9.75645744808611e-07,4.36196363619496e-06,0.00196604735650076,2.04151477604901e-06
0.000560739830674269,0.000849054204968826,0.000675946632980208,0.000730408875133974,0.000885501210022827,0.000638566058917381
2.07647220791046e-06,1.11136047497737e-07,0.000158536259946092,0.000203406298690657,0.000293767839491575,0.000119661158793707
0.00730894162387489,0.00630341414227938,0.00738168828391035,0.00541447294841712,0.00220036713998308,0.0074411337597366
1.88041743634463e-05,4.12441450166606e-05,0.000101437857338613,9.13076705904937e-05,0.000324664605901016,1.3564323760098e-05
1.63474101026115e-05,1.04071120205924e-05,0.000327115824979536,0.000135410722653735,0.000705202022217885,0.000404546852030667
0.00455312095222183,0.0026729740680709,0.00535403690347404,7.89205247037212e-06,7.11990992974712e-05,0.00570747137029461
6.34339331790866e-05,7.70120890258685e-06,0.000469466770184253,0.000664954184243161,0.000490212210108824,5.42131335920923e-05
6.09297089796012e-05,8.820567010347e-05,2.33720444587135e-05,4.52026745233917e-06,1.8783002534057e-06,6.06050851252843e-05
0.000723631643340382,0.00138990285550686,0.000239055142677184,3.61998047497656e-05,0.00162995057376601,0.000590775438923273
0.000107732539732233,5.05559904192311e-05,3.43415562936182e-06,1.44248870887385e-05,0.00083310743330619,0.000119662076473296
6.98341210752625e-05,6.84467051996249e-07,0.00102668727784651,0.00124233959002271,0.00180791992585907,7.81241128675131e-05
0.00300114649960212,0.003815370932863,0.0022516428747307,0.00215609776139185,0.00255445623513781,0.00271798182397308
1.4337626481242e-05,9.24288225816311e-05,0.000158901562490508,0.000198454893523884,2.05875761271689e-05,1.56892327360906e-05
0.00396383873520864,0.00429300441870176,0.00366832810706667,0.00313994773787765,0.00231816945848136,0.00410995956687681
0.00428188538407655,0.00399249075965804,0.00446967539884357,0.00378729987761684,0.003920364319436,0.00378986860176449
0.000174461007472829,0.000189775427154343,0.000469656386961208,0.00517145886087954,0.00320794549433599,0.000170939723262517
0.00209153052395414,0.00100795755289481,0.00134523352738701,0.0015644658551597,0.00207939910527566,0.00124745722378581
0.000387280499383634,0.000412548206489287,5.61876752473366e-05,3.07638013225659e-06,5.623243690195e-07,0.000132070783211265
0.00152426827117813,0.00137029933642514,0.00323082411943557,0.00343514866716403,0.0037250833098804,0.00372018597809196
0.00323040620731645,0.00449030760899809,0.00448127117218934,0.00442841690317654,0.0062908685412886,0.00298681494535447
0.000415911570510093,0.000193715680472896,0.000163915481768137,1.06282121086379e-06,0.000286167705920129,0.000215682566872083
0.00104763713497022,0.00099982394274152,0.00219507107702082,0.00274054752866437,0.00308947225150011,0.00128314288901915
0.00302446026178606,0.00211017036451971,0.00109122725614092,0.00483971617295122,0.00566948884470033,0.00304044025246394
3.10892828320895e-05,4.84557655308024e-05,3.28104841665979e-07,2.23717464671495e-05,1.2557301238716e-05,6.0835853659444e-05
0.000225024405549824,0.000547260840560963,0.000606238831231434,0.00104879351884399,0.00485722532349861,0.000170903705607781
0.00503961106967713,0.00503962019861669,0.00212470371294289,0.00132511369186445,0.000103157185275824,0.00344385878998554
8.68268127088482e-05,2.24997500685713e-05,5.32043659335908e-06,2.70581615934664e-05,0.000123151690026472,1.50582446286709e-05
0.000113326166683055,0.000293030859782908,0.000326419277802538,0.000482633387655112,0.000155502452784951,0.00060319167941982
7.42597399717257e-05,0.000468016142565052,0.000377952947486219,0.00059486200702596,0.00040535176064981,6.46760326620416e-05
0.00238306736864746,0.00063444074599924,0.00204143680790853,0.00253789063863503,0.00161391398656819,0.00206284300634305
1.85325233744444e-05,0.000164645912272421,3.23298543156946e-09,0.000104877524828926,0.00156129427097588,2.77618525683193e-09
0.000840972354156169,0.000416904008940769,0.000537787379201216,0.000429422772832938,0.00031320521541335,0.000239532297112268
0.00184688656188521,0.00027738530147218,0.000772561879374581,0.000659771592725595,0.000562218563763593,0.00144507244012516
0.000196340137261422,5.76894923056845e-05,3.09269717676621e-05,4.1266488729888e-05,2.95915755859224e-06,0.000190077260143389
0.00143780990118669,0.00117769359418082,0.00061379308196979,0.000787723675587883,0.00082063493695159,0.00129613148168846
0.000746549004843391,0.000977731383432491,0.000660815785344283,0.000764105137587808,0.00105290348772566,0.000992967954030624
0.00202132025555333,0.00118871215062428,0.00195562432745599,0.00204703657915212,0.00229058637467508,0.00226395580874277
0.00101497630905131,0.000392271273901058,0.000847760915249273,0.000610120599073251,0.000322301935222146,0.000610510863864315
0.000706063771406814,0.000558197734942307,0.00160387970782611,0.0018161245787118,0.00215516602390606,0.00109858949188564
0.000596027648599735,0.000393207014379784,0.00161290357808603,0.0015384032676906,0.00110644472273593,0.00115942961555527
0.000109982381454669,0.000226756623463488,0.000115188601227068,9.5192650018708e-05,0.000456683512863671,3.72113460212878e-05
0.000223905285648859,0.000223493210801676,2.798264167163e-05,3.84146286543025e-06,6.94378341226256e-06,0.000215853461684142
0.000113441554790433,0.000112759789625357,5.6510001445443e-05,7.08313965624626e-05,7.63813225890481e-05,5.88250287405078e-05
9.33649055515858e-05,0.000568714475069553,3.01587357605407e-07,3.33819840203023e-05,0.00595162118671585,9.31431705802352e-05
0.000421439348489711,0.000330998314014195,0.000265089889722951,4.58691968440361e-06,0.000114558916299551,0.000296726546320019
0.00053731206375475,0.000539218946010713,0.00098091960285048,0.00108911227679619,0.00100747853344364,0.00077288389354258
0.000879245633456891,0.0038608192613962,0.00140201109570124,0.00379895158944989,0.00390672972762297,0.000943418665085049
0.0024176245793586,0.00209931253606432,0.000987652175876719,0.00108300164731296,0.00108067361178934,0.00249137254036787
0.0006880813567474,0.000507864609690679,0.000327739002909408,0.000150232092376604,1.38054225415221e-06,0.000701232190765293
