"gePRS","lePRS","PC2","PC10","PC20","gaProp"
0.918569807517943,0.91703107487491,0.934648941086785,0.924355912521499,0.92908706066911,0.919851589230908
0.929773251102199,0.91244864611944,0.920341257524773,0.930603834899134,0.929989751788107,0.924936747153062
0.924356538162302,0.93521591916884,0.955647295828004,0.959863087655982,0.956223753231663,0.923885248268869
1.03943260963363,1.06206064846303,1.0304291237057,1.03952899391377,1.03621888054075,1.04818295562812
0.923322582343571,0.927748225458148,0.928135871660276,0.928133650630113,0.9310953190878,0.916280057229742
0.924871146273027,0.914616072314845,0.952403532070261,0.980512190003164,1.02783383531588,0.934944453671373
0.958757903586008,0.914910184581888,0.952320321860235,0.948500050354251,0.912983016561997,0.959739219628257
0.889128840737005,0.896163468300507,0.901565409436512,0.904545441643746,0.899658341257392,0.898466436249819
1.00964718325781,0.995182368013483,0.977746197688792,0.97290790033214,0.973732964726053,1.00343880126735
1.05448493311875,1.0722508945424,1.0503020101166,1.05005688764263,1.03108761611502,1.06353886448997
0.982775141413637,0.843959186372525,0.991272151559711,0.989018666841138,0.99163868778597,1.00170943627066
1.06574199938211,1.0854602854789,1.07160038878375,1.07384722342777,1.05301320808434,1.06102648011119
1.02208604556157,0.962853947272829,1.0163497420592,1.01550507829515,1.00829974498175,1.02242362644608
0.917262798714847,0.907870882111752,0.900416632606017,0.889849259023119,0.86392540751413,0.897260201492075
0.961334454509683,0.970433125946716,0.968619942567788,0.965024351790824,0.938986568445503,0.962784701277448
1.04010142652585,1.03315728228876,1.05657848416867,1.06061495370518,1.04947760295597,1.04657032184347
1.00713399271167,0.821468980964824,1.00175435240676,0.979985643435684,0.89452893211919,1.01029157199576
1.05567509767745,1.02664301126297,1.01174896225744,1.0347820621328,0.965353713426435,1.05264494272007
1.04489451773894,0.966014229437294,1.03625316702151,1.03770757563811,1.00786330606504,1.05005644051203
1.02696117291229,1.00415468127576,1.0277777307588,1.04159268018936,1.04372197943748,1.02466788004032
0.950498957842102,0.946987377123488,1.00012090523533,1.00292134882217,0.983551650126304,0.967751734463624
0.944973675684669,0.951112086300903,0.943288504010334,0.94351042259563,0.93516210383177,0.94757376466594
1.0119455977673,1.00461431280344,1.01047067215509,0.996514735790277,0.998421892599029,1.00960214826419
1.04226338914806,1.05391525683104,1.04620856811939,1.04320550044803,1.03818716520189,1.04980992128249
0.881356175220986,0.873144126026884,0.884779724537236,0.883225364093303,0.88420916279001,0.887493742296755
0.94308472734032,0.951211313672743,0.995322015396256,1.00178759613414,0.96942693954491,0.938644486759607
1.02916300163654,0.940953140435047,1.02762217735304,1.02614305814487,1.02623151324289,1.02931471825103
1.04101438504974,1.03240842367642,1.05269728170356,1.04727632073722,1.04260382568155,1.0408502376734
1.01664640891073,1.13762145270988,1.03443678478675,1.02676225764133,1.02088718631926,1.01248783797173
1.02291015983148,1.02987736346911,1.02361942214369,1.019069505644,1.02257983665736,1.02172011620654
0.970188400485216,0.969698569466933,1.00369108398846,1.00189701025852,1.00241050778927,0.991054018326422
0.943935752368868,0.93675104293706,0.959138752297704,0.945939442050919,0.9379024110334,0.962488652471845
0.897149957533511,0.899634628904413,0.930118870003817,0.930654545104128,0.93199735376157,0.922675674702479
0.909468607742833,0.910930744921366,0.919405611285659,0.921726217236919,0.904683090021428,0.909796854701575
1.05521433217748,1.04703308220742,1.03739270897922,1.02308445592874,1.04101812180713,1.05316981252495
1.01995799617345,1.04707845665982,1.03214264347253,1.03402594585152,1.02398848410236,1.01996508073479
0.939974484585858,0.910985494733914,1.00276731751557,0.999650904189164,0.95259496619111,0.94699958812443
0.926187941770524,0.90342242961085,0.946321840892892,0.936427399486894,0.933471975730805,0.946584751965005
1.01111048635649,1.01910390086084,1.02207246850766,1.02865639716688,1.08576837612937,1.01436071627116
0.888983525319594,0.904347548486546,0.869838861984228,0.847318322289931,0.831715155510009,0.890358033953601
1.0458062162325,1.02953998434103,1.03259703243263,1.00417400212934,1.00008859442546,1.04412830228047
0.923056032053587,0.923677281277954,0.893561038354531,0.902448031878458,0.911148767009232,0.925579345646701
0.881776644592362,0.918562867552646,0.910940994932159,0.901580163820758,0.874084036279513,0.885190487258696
0.88345662854224,0.883660610450497,0.895227617626529,0.902232046144888,0.901414782242973,0.90082691319924
0.985753821722714,0.989014541599378,0.980917011061006,0.98828802740915,0.944735849768436,0.985316792193734
1.14386357280207,1.13481906749934,1.12121887074861,1.12049528179339,1.1095249973453,1.12548443616826
1.05334021268382,0.996233052158041,1.04307759986626,1.04422572132812,1.04340796502869,1.05104500627266
0.951882833529133,0.977586759551175,0.96928462987464,0.957152002211187,0.945911425026482,0.954301208759985
0.951490290123391,0.952847468425198,0.946222264322632,0.946131801199235,0.941797835778817,0.956547623109932
0.980639408251986,0.987424445590625,0.983863111846642,0.984892216197549,0.993528131706703,0.981625661881726
0.895658681528632,0.90289656766741,0.935528757089301,0.937568978908164,0.925111410508575,0.895689423924015
1.02299607205954,1.01883776654027,1.02617811870781,1.02599393457445,1.02577961216774,1.02294612842387
1.02219443113322,1.03661990293787,1.01431451372536,0.985883167289588,0.981789185218422,1.03297972206398
1.0604813501227,1.03371191431996,1.07921733009357,1.06325237107918,1.09199071225203,1.06699476680742
0.92002087129041,0.914889502739665,0.908561200084237,0.859300097803056,0.879956800835502,0.920422232995012
1.05116538854165,1.07296872442995,1.02497172887582,0.992536214274511,0.993608676458092,1.03633355348053
0.945106605649957,0.942660018255185,0.953776249350617,0.954764388551308,1.00391666387621,0.96122120833691
1.03999103908987,1.01629671799487,1.0591245719831,1.04824529993275,1.05777457017151,1.03922966253727
0.980603710827742,0.951801349373876,0.994950699353128,0.992666297902245,0.99845961998562,0.980095631221673
1.05123145402369,1.06000075227627,1.05725754553965,1.05231879355513,1.07715639959979,1.05843334005461
1.00808276865291,1.01113703785313,1.01126430268353,0.990477875426848,0.983820129282072,1.0017203005867
1.02928210617728,1.02760680062087,1.04371496235876,1.04461106495461,1.04787270232603,1.02965658771997
1.02333111523245,1.01098724082111,1.01241135603261,1.02296142580973,1.00895153205289,1.02303450590804
0.909295799491426,0.935512776431785,0.942860302101264,0.937721775473193,0.922845479279686,0.909240241496534
0.891193782688058,0.888785129979361,0.887293229819783,0.884010546260855,0.892927804806422,0.88409997873038
1.00084967224868,0.942992810558117,0.999312669885149,0.878340988164745,0.840602685150506,1.00179388609975
1.05353098062925,1.06802844441927,1.0397462380751,1.03877658962817,1.03627432607028,1.05090962711365
0.947813491127607,0.963862953518007,0.94879821979163,0.9521590355918,0.951807559960535,0.944498160199633
0.987847023611525,0.989661115700277,0.988941778649872,0.988399966056286,0.995271034424546,0.989711980660458
0.996103876693363,1.00605589565844,0.995270312187297,0.996972386811395,0.993509381810135,0.985285006815481
1.07121441593523,1.0643873925439,1.08581236960818,1.09166385622729,1.07975170197968,1.07751061345941
1.02278653331728,1.01948154947422,1.04731340733752,0.991624523295717,0.96482577508895,1.01941750621286
1.09234539746603,1.08715661192102,1.09483995608354,1.09334597977821,1.09295832216339,1.08676922293329
1.13739360481633,1.13452046476272,1.13916901152763,1.14145199576991,1.15203715819939,1.14035400732578
1.10570724284919,1.10641904958983,1.08536879551185,1.08529633328975,1.08157437899452,1.08591849920495
1.03548579458619,1.03119486238956,1.06099317551805,1.06582358223618,1.06735464420121,1.03631655953227
1.04890216079775,1.05319704934855,1.03764223135481,1.02288712100819,0.997297965918603,1.05362283594402
0.939225782786477,0.950973813022775,0.926696917020756,0.923760461824289,0.930967392694107,0.945664193587697
1.15270245549941,1.1405117424324,1.13972739359369,1.13241617754286,1.10550959448514,1.14612965047081
0.98301241079653,0.992143356469664,0.954432039931883,0.957606023451328,0.956187017749417,0.957877300216705
0.941325212728688,0.979038923769654,0.938555661294527,0.938567871500537,0.952592318424572,0.940936934921833
0.929220346721039,0.905845014388039,0.932714688529695,0.930660878140447,0.914977827941446,0.928758668604438
0.992274385487282,0.97716032606069,0.994085379125406,0.995606271359782,1.0039612852118,0.996992260375715
1.01845577580093,1.01453174583027,1.01496216134275,1.01740608121913,1.00201927175101,1.00624175105848
0.909522162603308,0.918123216239426,0.921151377557288,0.924983612977032,0.926319265209979,0.90985468334748
0.972543423102287,0.961314940771768,0.952315893451427,0.944297177938081,0.947109909147072,0.972256518961542
0.915780162726377,0.931935601714583,0.92168935604795,0.918209363098819,0.904465060567216,0.920513956112956
0.991862798706904,1.00044512125646,0.997836792238526,1.01134448936225,1.01422897611175,0.991311247363569
1.07971975883822,1.06819348403412,1.11101262672305,1.13065783614827,1.13604929179376,1.08057688420874
0.884719038190875,0.883209893851873,0.896974010649417,0.899654775705938,0.907222735307315,0.893659930609269
1.11549937015846,1.105274116512,1.09807361935328,1.08208538524406,1.05594873231621,1.1047333148904
0.880812361092758,0.868470790118375,0.880274185536724,0.878746029236763,0.881908228713692,0.875217665283854
0.932729902858976,0.96143359541764,0.936682044906354,0.936087670245094,0.939229435605615,0.930914853074724
1.00616114442805,1.00848136405359,0.99457616373815,0.994514285437568,0.998673466261767,0.997178571795616
1.00222967447848,0.979488246855028,0.982940133646366,0.936869719023267,0.967484695577284,0.999704560839479
0.961894161889226,0.847338947804376,0.951824942946858,0.947205033741467,0.935077211556433,0.963230857479303
1.02797351174475,1.01864332778771,1.01128142746849,1.01601976166281,0.97923437134966,1.03945678494958
1.08720242020502,1.08244065570702,1.04689293529103,1.04644397891032,1.04702143383243,1.07687529653401
1.04991149673474,1.02385807016869,1.0617398859125,1.0443826829183,1.02176921766552,1.06623221860441
1.04242307090415,1.0562740416148,1.01803294062738,1.01249962609687,1.01256116513882,1.04351733126666
0.926386708566494,0.920354629775208,0.942187466522829,0.937496397969895,0.927259336739638,0.927667566924963
1.06133440936851,1.02765425618039,1.04595755022198,1.04028209110855,1.0471524731416,1.05800724891026
0.973944506433408,0.990086550120167,0.987526135447138,0.968072024345181,0.954197322118334,0.983033203197373
1.0023432624048,1.01583385962052,0.977500380449138,0.97775575711004,0.972824449996531,0.998619159430268
0.996580952810301,0.931523286527191,1.00477813332496,1.02735567983029,1.05955640153535,1.0148398942063
1.04243296913484,1.01143700690828,1.04073037995696,1.03637658144947,1.04693716223625,1.04756431607563
0.918494475696278,0.931681444496178,0.925054742184409,0.934623788893575,0.910607726842611,0.918519107365908
0.911806595943723,0.911061844284882,0.913439285872973,0.91235719025886,0.906455461685313,0.918129165577529
0.922623229142361,0.90845972851612,0.93404003370394,0.940396521619871,0.995989958011357,0.931947230174188
0.924494792457482,0.898116135639308,0.93535945685056,0.941891136624917,0.941366764811181,0.92439885377327
0.973282825393281,0.975915920362161,0.9497073469224,0.953599698155198,0.956010512664457,0.952463344845421
0.891225950449933,0.896127510032792,0.884653233103586,0.886993040716335,0.87494864226397,0.892853376455891
1.03991668526355,1.01326283300793,1.02776890804324,1.02774468475371,1.01925807893294,1.0408509318249
1.03534381811015,1.01984848028097,1.01354588448019,1.0157024883794,1.00749192907789,1.02885282562199
0.904792251558835,0.905818016031866,0.913744259940894,0.918588751599459,0.92045314881401,0.902015813274745
1.02925655912005,1.01339898897782,1.05445427176871,1.02766135588819,1.01902272298354,1.03734212868736
0.975924175191708,0.987959896463699,0.946773148633846,0.960957515895071,0.952426695218242,0.97536845685409
1.00748192200181,1.00313481936868,0.973249905643205,0.977253210544864,0.970174927266315,1.01563458991479
