"gePRS","lePRS","PC2","PC10","PC20","gaProp"
6.47026236990702e-05,0.000227071928927526,0.000368865519377301,0.00100007903061904,0.000896228583417248,0.000125206594203916
0.00189059121636803,0.00203705382112046,0.00196443318137223,0.00294506280634149,0.00163590537534624,0.00156525121800976
0.00162482018192872,0.00184958031592685,0.00177802184535818,0.00196775341237986,0.00164851792080198,0.00160485817685575
0.00130864074000551,0.00181224430601753,0.00075118185637075,0.000812733398050852,0.000766724574183892,0.00151309052374622
0.000249347794290259,0.000283423766136267,0.000322077856127648,0.00035150175419296,0.000264431767419445,0.00027250197591731
0.00371999819705349,0.00528009735143832,0.00436742133776069,0.00439550423988346,0.00456626768160767,0.00420325273116133
0.00288652611479142,0.00323290709662416,0.00211325005941727,0.00235540228557924,0.00266502331162796,0.00280480548792128
0.00226332580822131,0.00337953934741321,0.00181776932425964,0.00147218076476925,0.00372287191435681,0.00223185587887608
0.00130380989799009,0.00212827741671887,0.00144579188275856,0.00133011247667839,0.00156303182261627,0.00128876863825274
4.60932925390428e-05,0.000212981120606456,0.000274571786042978,0.00079909553015554,0.000774167984371095,5.10814727178302e-05
0.00494639640421138,0.0051377906227993,0.00241946720884067,0.00228189058722168,0.00346325891587267,0.00463310771383364
0.00519431635736871,0.00411771241920624,0.00642526710912375,0.00741955603080841,0.00808052180354044,0.00515094025143192
0.000290165565937434,0.000542900711466607,0.000669256319392001,0.00061101199200284,0.000500405955448399,0.000291063527849241
0.0003290749919075,0.000513631509303186,8.24049496530712e-05,6.33257279302468e-05,0.000125965608529461,0.000146012621153192
6.36445417354837e-06,3.28105053696583e-05,4.99713909432525e-06,3.8624212164999e-05,2.228697898225e-05,5.40865915010091e-06
0.00301641468014345,0.00401208509183131,0.00196134698696043,0.00293178646839473,0.00134168040291225,0.00279695040072942
0.000579528064630685,0.000573583456658702,0.000325812805891847,0.000286615451282128,0.000429948923515213,0.000479532653347914
0.000583749064304723,0.000514364096462264,0.000258750290152347,0.000319699786817716,0.000165004226048232,0.000566002063473814
0.00824085126712552,0.00754767572279045,0.00821077316783115,0.00823495206610226,0.00862163087500032,0.00754814653958768
0.000553025809774369,0.000574275736747193,0.000354603647399132,0.000194215302735714,0.000118273018484234,0.000485292384004167
0.00622574644349907,0.0046150740887476,0.0029778569928429,0.00469544611235481,0.00454673715310994,0.00613972749982001
0.00180622424719768,0.00126270662301593,0.00173277726433692,0.00185429117644044,0.00344655481215214,0.00188811923297698
0.000172523222620763,0.000371959177115781,0.000374380994373497,0.000453336208107193,0.000185546694572643,0.000176565493600762
0.000991846831203536,0.000985925552324365,0.00085589829810159,0.000444964806744822,0.000419048346882995,0.000966325956094358
0.00122563987159507,0.00179678799780913,0.00190666549839562,0.00205501572135312,0.00192441626218153,0.0015684729741821
