"gePRS","lePRS","PC2","PC10","PC20","gaProp"
9.83428043640912e-06,3.0626208814473e-05,6.49854360561702e-08,1.25591473299278e-07,4.58934350447442e-06,2.97755758392774e-05
0.00127190446226628,0.00104018563913065,0.00246063790009832,0.00234270853997441,7.04476254393202e-05,0.00122677309401956
9.97280641737304e-05,4.35638787770363e-05,0.000288021211810802,0.00023797299434719,0.000314842922613766,0.000107997997389689
0.000992864468503996,0.000958237883254881,0.000887384506196836,0.000901266863436144,0.00110902306974773,0.00105649073963339
0.00172717171052796,0.00139016089776867,0.00180270740607162,0.00171767035119522,0.00161188326669008,0.00195922921004836
0.00223350247161324,0.00189712794697504,0.00153776657462852,0.0017913034893946,0.00200825739792151,0.0021612870136942
2.8356795423424e-05,0.000131944678207811,9.09949696757855e-05,4.44264506911655e-05,3.08900312452749e-05,5.15907555415266e-05
0.000597746015249253,0.000434154163181813,0.000284384600573616,0.000325488394297409,0.00050529027851217,0.000254886559830245
0.00100042260185022,0.00113653165602033,0.000544759626230137,0.000857523539896051,0.000370036241349807,0.000791126588242504
3.71093464635844e-06,1.79383257250718e-05,0.000121448538637306,8.29418402309916e-05,0.000130209808053455,7.05808807725465e-06
0.00389963195475671,0.00381207901695176,0.00299498202580765,0.00309138982344031,0.00334394300878031,0.00441144698704492
7.66010657092359e-05,0.00131024203564974,0.000370565546362077,0.000106223988707006,0.000785509957060817,7.9634997696502e-05
0.00226858938208879,0.00235039753945446,0.00256051705479968,0.0029251424040556,0.00326692836722457,0.00244235729251287
1.70855759143863e-05,0.00334891692621649,7.50650724591577e-05,0.000964332510458467,0.00114183911955863,0.00015127228279968
0.00120446535097504,0.00465007589086729,0.00157716379569602,0.00165608109095092,0.000829176864580697,0.00095892429338381
0.000506016341797697,0.000282478739367765,0.000675950704478316,0.000865988385684378,0.00106811862844363,0.000502365965364402
0.00233063110663289,0.000805619890433443,0.000961712548792174,0.000659317466873315,0.000661798619948528,0.00131475785214426
1.19394849293753e-05,0.000110883056346446,6.22563151092387e-05,7.02616662768581e-05,2.66786476883571e-05,2.87705032403881e-05
0.00178399866744178,0.00151944254545396,0.00240786293318636,0.00233821688967883,0.0024559177617367,0.00190828740507203
0.000173436275146307,0.00282486551077596,0.000606127621665234,0.000847679403673571,0.000355916993608691,9.92308995676039e-05
0.00216707014632944,0.00270725330303237,0.00182186718018384,0.00194367331301637,0.00188561481029893,0.00212249728833335
0.000279394460933726,0.000826077805139897,0.000459664745499428,0.000453217701596694,0.000331633715165996,0.000203011666890947
0.000143160237726266,3.8686137883228e-05,4.38093112346927e-07,1.58397290037446e-05,3.71804310609132e-05,0.000177113283326272
3.59466452601818e-05,4.0858983852828e-06,6.19894534074824e-05,0.000130071773149079,2.70501903921823e-05,7.92942027184823e-05
0.000352384367633882,0.00988338423126391,0.00064712598686539,0.000912333704362442,2.68700297354834e-05,0.000584621509227653
0.000763815684323567,0.000217093874320389,0.000351668312534839,0.000104778195515796,0.00107796178422442,0.000675607174948407
0.000104609693941239,0.000281192524289545,3.70252295018081e-05,1.75280168099064e-05,2.53304136240688e-05,0.000120228664461379
0.000106520798406946,0.00031125169345949,0.000416260373564313,0.000266900274730474,0.000386339388975386,0.000159457590563727
0.000981177014036788,0.000449625490332503,0.000487642838423803,0.000366505830465289,0.00215634416062409,0.000745006023970406
0.000127408204853405,0.00057811835879764,9.58375610829817e-05,0.0001399391803231,0.00037358646771209,7.31024024795296e-05
0.000927764191465555,0.00128970548341569,0.000853725878921915,0.00174854657131625,0.00285669729328934,0.0010780807819924
0.00701748025142461,0.00823842372302648,0.0065838440463871,0.00602937922950315,0.005296027852164,0.00533446152733068
7.99082535250078e-05,6.3795744049888e-05,0.000401024896556255,0.000485910758099114,0.000271613440833625,0.000338103035572795
0.00193696247638619,0.0022816203628344,0.00139409928937813,0.00127241223007549,0.00101446241405878,0.00194806998281358
0.000160239056318243,0.000113234499305858,0.00015697590300737,6.57513866399703e-05,3.57522959065219e-05,0.000159339148737855
2.82071610616248e-05,5.35344242704066e-05,4.66711310185432e-07,2.97494772764884e-05,0.000113962184581457,2.78984750295102e-05
0.000132229753818067,3.05594759009747e-05,0.000107752912628485,0.000414268500469158,0.000647109054164414,0.000194665351704252
0.00197613609931612,0.0020384269875022,0.00276352730953059,0.00265855300000413,0.00134063921579908,0.00197805105153932
0.000387921546530048,0.000418377956849678,2.89193298693478e-05,2.50209572913459e-06,5.01916847739276e-06,0.000208639426790742
0.00129688383591403,0.000405585215780763,0.00124827920593093,0.00106241189161072,0.000694461381783883,0.00147169698188679
2.21558524775325e-05,0.000105480479250026,5.19934908624931e-09,7.34579652448756e-07,7.74653939899485e-05,3.16515677252635e-06
0.00160161203618414,0.00177763456445351,0.00305542910999128,0.00326803330533153,0.0032404118515884,0.00220524326995195
0.000742864569587255,0.00163956621028592,2.85500102881638e-05,1.81052753265851e-06,9.15010366394059e-06,0.000434847094571926
0.000821600659941823,0.000919870487595125,0.000214281893370504,0.00265569846627437,0.000987477737238184,0.000854780346039033
0.000411873779572838,0.000167870460185998,0.000531907826088287,0.000357766278225255,6.94223149103458e-05,0.000775813667418291
0.000190008661869328,0.000283728338668693,0.000203307339586537,0.000205971702035352,0.000367942260392712,3.27682187082219e-05
0.00176352157523629,0.00168931844180512,0.000503944100458889,0.000664663570053639,0.000791434867875511,0.00085121098476086
0.000912701941708061,0.00124267736933723,0.000143670570246301,0.000141173559767723,0.00017225890297904,0.000901687509789443
0.000247733837122223,0.000252099464423932,0.000321700662146263,5.19326052139803e-05,7.28579739113896e-05,0.000357351822636773
0.00200336705137133,0.00216378046076466,0.00199633506584771,0.00086903000753253,0.000720434254530333,0.00243100311901919
4.00428947377569e-06,0.00045249699372139,5.36185407090065e-06,4.42488330152528e-05,1.77146581438329e-05,1.93391428672307e-05
0.000143114042457565,7.78772323115361e-05,0.00014720316898327,0.000214947656962138,5.02863818523931e-05,3.25371633799731e-05
2.30551640011272e-05,8.44851867050331e-05,6.70167088714414e-06,3.56238870088387e-06,2.1941247744032e-05,2.6367598965804e-05
0.000452341242155413,0.000306243236695331,0.000844006352929146,0.000215315833780427,1.55467277473358e-06,0.00099842767868532
1.66767349593714e-06,2.6398356475905e-05,8.91048170218579e-05,0.000229841264308367,0.000157884423783071,1.70597842254031e-05
0.000233526764016178,0.000213973736684466,0.000683332848272046,0.000868484171164549,0.000742581403319893,0.000121282971122599
0.00357711570522924,0.00267895635424364,0.00338274692385585,0.00351919893213246,0.00534032892563863,0.00358563310049357
0.00157718655073533,0.00128430741598977,0.00211551768506544,0.000511831102365398,0.000127718306589054,0.00155630136812511
0.000853699659928353,0.000720699925813948,0.000686241276881158,0.000598930719732389,0.00045147134100239,0.000658980009444585
